description,subcategory
** Bread Basket / Wine Cage ** - With the new service changes it was observed that the bread basket would take a long time to be served - The crew took a little longer preparing the trays to the aft of the cabin,JC Prod / Service
"-Customer's husband requested for a special meal (Muslim Halal Meal which is only Chicken) for the customer as they do not eat beef, lamb, fish/seafood or vegetarian -Customer requested to change the meal choice from HNML to MOML which is only chicken..",Food
"** Customer Comments ** - Before landing upon chatting with Mr Burkhard he made a comment about the service - He said that the drinks service took a long time and he felt that the crew had forgotten about him - Overall he said that he enjoyed the flight and that this had not been a ""big issue""",Business Class
- Customer complained that he didn't get his AVML meal. - Mr. Gupta's Meal was only showing BBML not AVML.,Economy Class
-Customer requested for a GFML for his next flight from DXB-HAN,Food
"-Ms.Fobelets mentioned that she burned herself (around chest area) from tea on her previous sector. -Ms.Fobelets asked a crew member any burn gel to cool down the area with burn. -Ms.Fobelets didn't want to show the area of burn, however she explained about her burn to crew.",Passenger
"- Mrs. Gupta wanted to use the shower spa in first class to change her baby's diapers, and said that she and her husband can't fit in the economy class toilet together to change the baby diaper.",Economy Class
I suggest to load only 5 large service trays on B777 flights.,JC Prod / Service
"**CUSTOMER EXPERIENCE** -Professor Burley approached a crew during boarding, and asked why did the aircraft have a economy class cabin on the upper deck; -Customer appeared disgruntled when I introduced myself to him, answering my questions with only 'yes"" or ""no""; -Professor Burley fell asleep during the dinner service, and later claimed that the wine delivery had taken too long.",Business Class
-Customer was upset with the Hindu Meal Choice served to him and requested to cancel that special meal order as he prefers a Muslim Halal Meal which is only chicken. Customer requested for a special meal which is a Muslim meal with only Chicken as customer does not eat beef or lamb.,Food
All passengers were greeted and escorted to their suites. I offered the menus/wine lists after take off to all passengers. All passengers enjoyed the service offered by my crew and myself. All customers seemed to have enjoyed their flight. Nothing special was captured regarding any customer's preferences.,First Class
"-Mr.Ballu insisted to crews to give him an eyeshade from J/C several times. -Mr.Ballu asked for crews to give him chocolates though not offering today. -Mr.Ballu mentioned that you should have chocolates for crews and asked crews to give him. -For the consistency, crew politely declined him any non standard service items for Y/C.",Economy Class
-Customer who was travelling with her father made a Child Meal request (Chicken only) for her onward journey.,Food
"Passenger suffered from a mild burn. - While doing the hot beverage service, crew member Carmela, staff number 452159 spilled some hot tea on Mr. Dinneen's left leg by mistake. - The affected area was close to the ankle on his left leg.",Passenger
- Mr hameed would like to request an AVML,Food
- Mr young had a little too much to drink. - was loud in the cabin.,Disruptive/ Alcohol
"HOT TEMPERATURE DURING BOARDING AND TAKE-OFF - We were advised by Engineers and Captain that there was a technical problem with the chilling system in the cabin therefore the temperature would be quite high during the boarding. - When I checked the temperature from the FAP it was showing between 35-37 degrees. - Many customers complained about the temperature being too hot in the cabin, we explained that it will get better after take-off. - Take off was at 1500 local time, and after take off it took another hour and a half for the cabin to be completely cool (down to 24 degrees).",First Class
*** Customer Remote Inoperative*** - During cruise customer informed Cabin crew member that the remote control of his IFE is not working.,Economy Class
"**Jenifer was observed as follows. -There was a four year old that was crying most of the time because of tiredness, Jenifer had her own stickers which she handed over to the child. -The mother was so impressed, with this gesture, and the child stopped crying. -She was also observed to be extra helpful to customers and colleagues. -Jenifer volunteered to help with the camera as her colleague was busy assisting other customers.",Compliments
